start_node,end_node,distance,route_id,route_short_name
stop832,stop1732,1042,"route106, route92, route105, route100, route843, route95, route102, route79, route108, route99, route161, route164, route157, route94, route84, route165, route156, route113, route86, route11, route80, route90","Minibus 180, CTA 1033, Minibus 184, CTA 1162, CTA 1130, Minibus 62, CTA 1019, Minibus 321, Minibus 1, CTA 727-1103, CTA 1021, Microbus, CTA 1064, CTA 132, CTA 1078, CTA 32, CTA 1161, Minibus 159, CTA 65, CTA 1029, CTA 69"
stop832,stop2275,383,route167,Minibus 115
stop832,stop448,1293,route94,Minibus 159
stop832,stop545,1809,route160,Microbus
stop832,stop565,517,"route78, route168, route604, route163, route12, route158, route170, route162, route159","CTA 1001, Minibus 56, Microbus, CTA 59, Minibus 380, Minibus 57, Minibus 307, CTA 995, CTA 69ss"
stop833,stop2275,343,"route78, route89, route84, route92, route91, route604, route99, route105, route113, route100, route86, route843, route95, route102, route79, route80, route108, route90","CTA 1078, Minibus 1, Minibus 180, CTA 727-1103, CTA 1010, CTA 1162, CTA 1001, CTA 1033, CTA 1130, CTA 1064, Minibus 62, CTA 1012, CTA 1019, Minibus 307, CTA 1029, Minibus 321, CTA 132, CTA 69"
stop834,stop73,344,route167,Minibus 115
stop835,stop2061,876,"route92, route586, route105, route690, route811, route817, route102, route296, route741, route549, route187, route587, route202, route305, route94, route196, route224, route236, route84, route245, route297, route287, route308, route103, route216, route807, route582, route798, route298, route560, route722","CTA 914, CTA 925, CTA 366, CTA 1030, CTA 38, Minibus 72, CTA 1033, Minibus 142, CTA 366-1054, CTA 208, Minibus 215, CTA 305-1104, CTA 970, CTA 724, CTA 975, CTA 971-1054, Minibus 321, Minibus 1, CTA 727-1103, CTA 290, CTA 970-1051, Microbus, Minibus 225, CTA 1003, Minibus 3, CTA 8T, Minibus 113, Minibus 159"
stop836,stop1019,595,"route92, route586, route105, route690, route811, route817, route102, route296, route741, route549, route187, route587, route605, route305, route94, route224, route607, route84, route245, route236, route297, route287, route216, route807, route582, route798, route298, route560, route722","CTA 914, CTA 925, CTA 366, CTA 1030, CTA 38, Minibus 72, CTA 1033, CTA 366-1054, Minibus 47, Minibus 215, CTA 305-1104, CTA 970, CTA 724, CTA 975, CTA 971-1054, Minibus 321, Minibus 1, CTA 727-1103, CTA 290, CTA 970-1051, Microbus, Minibus 225, CTA 1005, CTA 1003, Minibus 3, Minibus 113, Minibus 159"
stop837,stop734,763,route24,Microbus
stop838,stop386,744,route24,Microbus
stop838,stop387,775,route630,Tomnaya
stop839,stop497,743,"route328, route525, route331, route672","Microbus, Tomnaya, CTA 342"
stop839,stop499,752,route676,Microbus
stop84,stop89,360,"route144, route100, route241, route580, route112, route843, route82, route78, route226, route149, route757, route290, route97, route585, route171, route88, route165, route31, route405, route246, route113, route583, route80, route217, route90","CTA 1023, Agyad Gm4, Agyad Gm1, CTA 1016, CTA 1010, CTA 1162, CTA 1001, CTA 1027, CTA 1151, Minibus 302, Green G1, Minibus 19, Minibus 49, CTA 1018, Minibus 212, Agyad Gm7, Minibus 100, CTA 1021, CTA 1064, CTA 1138, CTA 132, CTA 1078, CTA 323, CTA 69, CTA 1062"
stop84,stop93,134,"route345, route802, route501, route689, route516, route858, route187, route310, route202, route42, route196, route471, route503, route651, route397, route56, route398, route269, route806, route461, route602, route83, route491, route791, route600, route265, route361","Minibus 80, Minibus 55, CTA 914, Minibus 31, Minibus 151, CTA 803-1105, Minibus 30, CTA 840, CTA 208, Minibus 21-255, Minibus 202, CTA 1076, CTA 43, Minibus 112, CTA 92-1050, Minibus 51, Minibus 106, Minibus 421, CTA 46, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 8T, CTA 1063, Minibus 116, Minibus 4"
stop840,stop1683,530,"route674, route329, route676, route675, route669, route790, route473, route331, route525, route679, route672","Microbus, Tomnaya, CTA 934-1071, CTA 342"
stop841,stop1753,860,"route676, route620, route330, route710, route789, route840, route697, route473, route679, route705, route669, route527, route841, route708, route672, route674, route673, route685, route525, route131","Microbus, Tomnaya"
stop842,stop1332,1060,"route674, route697, route676, route379, route679, route675, route669, route110, route790, route473, route841, route710, route685, route840, route525, route131, route672","Microbus, Tomnaya"
stop843,stop2338,581,"route234, route686",Microbus
stop843,stop2346,730,"route641, route640, route710, route643",Microbus
stop843,stop37,812,"route318, route60, route737, route855, route835, route684","Microbus, Minibus"
stop844,stop2049,1387,"route318, route641, route642, route60, route51, route855, route854, route133, route130, route738, route686, route684",Microbus
stop845,stop1090,1639,"route539, route542",Microbus
stop845,stop531,2491,route542,Microbus
stop846,stop2608,512,"route638, route540, route669, route688, route818, route294, route301","Microbus, CTA 982, CTA 987"
stop847,stop1979,1061,"route638, route540, route688, route818, route537, route294, route301","Microbus, CTA 982, CTA 987, Minibus"
stop848,stop2229,591,"route92, route105, route100, route104, route95, route102, route79, route82, route78, route85, route91, route99, route93, route94, route97, route89, route84, route98, route81, route87, route83, route86, route107, route80","CTA 1033, CTA 1012, Minibus 12, Minibus 117, CTA 1010, CTA 1001, Minibus 302, CTA 1130, Minibus 62, Minibus 126, CTA 1019, Minibus 19, Minibus 321, Minibus 1, CTA 727-1103, Minibus 304, Minibus 108, CTA 132, Minibus 147, Minibus 14, CTA 1078, CTA 1136, Minibus 159, CTA 1029"
stop849,stop2130,613,"route96, route108","Minibus 180, Minibus 87"
stop85,stop674,531,route207,CTA 175-1125
stop850,stop995,1038,"route30, route29",Microbus
stop851,stop433,1581,"route30, route29",Microbus
stop852,stop1102,252,"route171, route168, route604, route766, route161, route104, route102, route170, route408, route282","Minibus 1, Minibus 56, Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65, Minibus 307, Minibus 57"
stop852,stop80,244,route795,CTA 990
stop853,stop1659,515,"route171, route766, route161, route104, route408, route282","Minibus 304, Minibus 120, Agyad Gm4, CTA 67, Minibus 13, CTA 65"
stop853,stop2699,888,"route168, route102, route604","Minibus 56, Minibus 1, Minibus 307"
stop854,stop1075,347,route357,Minibus 78
stop854,stop1480,820,"route396, route531, route644, route431, route454, route456, route425, route433, route470, route402, route354","CTA 122-1059, Minibus 89, Minibus 48, Minibus 79, CTA 931, CTA 831, CTA 306, Minibus 424, Minibus, CTA 1028"
stop854,stop372,353,"route89, route183, route269, route508, route99, route461, route802, route161, route577, route503, route651, route491, route398, route689, route191, route516","CTA 794, CTA 92-1050, CTA 1076, CTA 1010, CTA 43, CTA 91, CTA 204, CTA 26t, CTA 1063, Minibus 112, CTA 1019, CTA 65, CTA 840, CTA 46, CTA 1147, CTA 945-1082"
stop855,stop2278,358,"route743, route125, route701, route134, route126, route338, route776, route118, route135, route723, route129, route777, route117, route120","CTA 1017, Microbus, Tomnaya, Minibus 400, CTA 1022, CTA 1013"
stop856,stop1598,583,"route743, route774, route125, route776, route723, route701, route118, route135, route129, route134, route126, route130, route683, route339, route120, route117, route338, route133, route775","CTA 1017, Microbus, Tomnaya, Minibus 400, CTA 1022, CTA 1013"
stop857,stop2132,387,"route554, route98, route762, route796, route365, route766, route367, route794, route366, route763, route760, route408","CTA 11, CTA 990, Minibus 161, Minibus 26, Minibus 108, CTA 67, Microbus, Minibus 13, Minibus 162, CTA 1002"
stop858,stop456,1627,"route360, route167, route138","Microbus, Minibus 115, Minibus 500"
stop858,stop62,539,"route92, route84, route443, route692, route444, route798, route449, route765, route450, route744, route102, route605, route103, route442","Minibus 1, Minibus 18, Minibus 47, Minibus 6, Minibus 72, CTA 1033, Microbus, Minibus 142, Minibus 321"
stop859,stop2235,367,"route463, route652, route289, route392, route462, route260, route802, route277, route470, route235, route433, route487, route354, route203, route396, route229, route205, route858, route456, route161, route504, route170, route748, route162, route550, route746, route646, route505, route183, route314, route431, route514, route454, route651, route425, route397, route56, route311, route464, route398, route87, route644, route198, route357, route806, route270, route313, route83, route417, route498, route178, route395, route791, route265","Minibus 7, Minibus 55, CTA 134, CTA 154, CTA 430, Minibus 89, CTA 1109, Minibus 333, CTA 1069, Minibus 424, CTA 922, Minibus 30, Minibus 90, CTA 840, CTA 407, CTA 825-1073, Minibus 48, CTA 1072, CTA 26t, CTA 114-1060, Minibus 112, CTA 609, Minibus 78, Minibus 57, Minibus 29, CTA 1009, Minibus 51, CTA 1028, CTA 122-1059, CTA 831, Minibus 88, Minibus 119, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, Minibus 107, CTA 1026, Minibus 310, Minibus 79, CTA 931, CTA 72, CTA 160, Minibus 116, CTA 65, CTA 106-1069, CTA 995"
stop86,stop1394,763,"route194, route201, route181",Microbus
stop86,stop2537,529,"route168, route144, route783, route782, route518, route100, route146, route787, route843, route112, route665, route414, route79, route569, route82, route78, route226, route154, route155, route91, route189, route163, route141, route149, route170, route26, route290, route248, route627, route97, route89, route190, route147, route523, route405, route158, route156, route246, route647, route81, route866, route87, route153, route528, route184, route359, route759, route113, route74, route80, route193, route217, route90","Minibus 226, Minibus 40, CTA 1023, Minibus 167, CTA 59, CTA 1012, Agyad Gm1, Minibus 125, Minibus 117, CTA 1097, CTA 1016, CTA 1010, CTA 1162, CTA 1001, CTA 1151, Minibus 302, Minibus 329, CTA 1130, CTA 1118, Green G1, Minibus 57, Minibus 19, CTA 700-1065, CTA 1062, CTA 1018, Minibus 212, Minibus 50, Microbus, CTA 1064, Minibus 25, Minibus 102, CTA 132, Minibus 147, CTA 1078, CTA 73, Minibus 56, CTA 1088, Minibus 203, CTA 32, CTA 1006, CTA 69, CTA 69ss"
stop86,stop92,489,"route171, route68, route165, route415, route495, route31, route241, route583, route312, route580, route568, route757, route243, route157, route148, route166, route282, route585","Agyad Gm7, Minibus 66, CTA 1027, Minibus 120, Agyad Gm4, Minibus 100, CTA 1021, Microbus, CTA 1138, CTA 1148, CTA 1004, Minibus 121, Minibus 85, CTA 1053, CTA 323, Minibus 49, Minibus 82, Minibus 184"
stop860,stop205,486,"route463, route652, route289, route392, route260, route496, route802, route277, route470, route235, route433, route487, route354, route203, route264, route396, route356, route229, route205, route99, route858, route456, route485, route161, route504, route170, route162, route550, route746, route646, route505, route183, route314, route431, route514, route454, route651, route425, route397, route56, route311, route464, route398, route87, route269, route644, route198, route357, route806, route461, route313, route83, route498, route178, route395, route791, route265, route361","Minibus 7, Minibus 55, CTA 134, CTA 154, CTA 430, Minibus 89, Minibus 333, CTA 1069, Minibus 424, CTA 803-1105, CTA 922, Minibus 30, Minibus 90, CTA 840, CTA 407, CTA 825-1073, Minibus 48, CTA 7, CTA 1072, CTA 26t, CTA 114-1060, Minibus 112, CTA 1019, Minibus 57, Minibus 78, Minibus 29, CTA 1009, Minibus 51, CTA 1028, CTA 1128, CTA 122-1059, CTA 831, Minibus 88, Minibus 119, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, Minibus 107, CTA 1026, Minibus 310, Minibus 79, CTA 931, CTA 72, CTA 160, Minibus 116, CTA 65, CTA 106-1069, CTA 995"
stop861,stop2626,351,"route190, route673, route53, route201, route76, route695, route74, route526, route52, route698, route621, route493","Microbus, CTA 1088, CTA 1150"
stop862,stop1343,901,"route697, route190, route53, route211, route201, route76, route695, route74, route698, route493","Microbus, CTA 1088, CTA 1150"
stop863,stop1544,744,route331,CTA 342
stop863,stop984,314,"route318, route662, route149, route738, route764, route120","Green G2, Microbus, Green G1, Minibus 12, CTA 1022"
stop864,stop1544,730,route525,Microbus
stop864,stop1848,397,"route149, route662, route670, route764","Microbus, Green G2, Green G1, Minibus 12"
stop865,stop1556,467,"route773, route265, route560","Microbus, Minibus 116, CTA 1003"
stop865,stop934,670,"route691, route348, route242, route259, route810, route47, route462, route230, route805, route606, route56, route394, route791, route600, route689, route42","Minibus 80, CTA 940s, Minibus 219, Minibus 44, CTA 356, Minibus 11, Minibus 305, Microbus, CTA 1081, Minibus 106, CTA 92-1050, Minibus 146, Minibus 211, Minibus 200, Minibus 51, CTA 945-1082"
stop866,stop1557,448,"route691, route348, route242, route259, route47, route446, route805, route606, route56, route394, route791, route600, route689, route42, route451, route244","Minibus 80, CTA 940s, Minibus 219, Minibus 44, Minibus 11, Microbus, Minibus 305, CTA 1081, Minibus 106, CTA 92-1050, CTA 330, Minibus 146, Minibus 211, Minibus 200, Minibus 51"
stop867,stop765,382,"route84, route782, route98, route86, route312, route817, route170, route103, route97, route87","Minibus 302, Minibus 108, Minibus 142, Minibus 62, Minibus 225, Minibus 57, Minibus 321, Minibus 147, Minibus 125, Minibus 82"
stop868,stop1822,87,"route103, route312","Minibus 142, Minibus 82"
stop869,stop2582,538,"route508, route829, route255, route856, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop87,stop1258,305,"route144, route100, route241, route201, route580, route112, route843, route181, route82, route78, route226, route149, route170, route757, route290, route97, route585, route171, route88, route165, route200, route190, route147, route31, route405, route246, route87, route199, route113, route583, route74, route80, route193, route217, route90","CTA 701-1037, CTA 1023, Agyad Gm4, Agyad Gm1, CTA 1016, CTA 1010, CTA 1162, CTA 1001, CTA 1027, CTA 1151, Minibus 302, Green G1, Minibus 57, Minibus 19, CTA 700-1065, Minibus 49, CTA 1018, Minibus 212, Agyad Gm7, Minibus 100, Microbus, CTA 1021, CTA 1064, CTA 1138, CTA 132, Minibus 147, CTA 1078, CTA 1088, CTA 323, CTA 69, CTA 1062"
stop87,stop89,827,"route168, route783, route782, route518, route146, route665, route414, route79, route166, route569, route847, route154, route155, route415, route163, route141, route368, route568, route26, route157, route248, route627, route282, route312, route523, route158, route227, route647, route156, route81, route68, route866, route153, route359, route759, route148","Minibus 226, Minibus 40, Minibus 167, CTA 59, Minibus 125, Minibus 117, CTA 1097, Minibus 184, Minibus 66, Minibus 329, CTA 1130, CTA 1118, Minibus 85, Minibus 50, Microbus, Minibus 25, Minibus 121, Minibus 102, Minibus 56, Minibus 120, Minibus 203, CTA 32, CTA 1053, CTA 1006, Minibus 82, CTA 69ss"
stop870,stop229,598,"route856, route508, route829, route255, route452, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop871,stop1933,562,"route415, route412, route419, route414, route222, route417, route748, route416, route418, route353, route413","Minibus 85, CTA 1109, Microbus, CTA 609, Minibus 102, Minibus, Minibus 14, Minibus 201"
stop872,stop369,554,"route415, route412, route410, route419, route414, route222, route417, route409, route748, route416, route418, route353, route413","Minibus 85, CTA 1109, Microbus, CTA 609, Minibus 102, Minibus, Minibus 14, Minibus 201"
stop873,stop804,96,"route577, route838, route362, route521, route519","CTA 91, CTA 810, CTA 777-1046, Microbus"
stop873,stop849,658,"route455, route96, route108","Microbus, Minibus 180, Minibus 87"
stop874,stop2503,476,"route92, route83, route151, route107, route167, route744, route94","Minibus 18, Minibus 115, CTA 1033, Minibus 265, Minibus 159, Minibus 12, Minibus 14"
stop874,stop631,610,"route171, route165, route415, route312, route580, route93, route757, route568, route157, route148, route166, route282","Agyad Gm7, Minibus 66, Minibus 120, Agyad Gm4, CTA 1021, Minibus 126, Minibus 121, Minibus 85, CTA 1053, Minibus 49, Minibus 82, Minibus 184"
stop875,stop1221,792,"route171, route154, route528, route184, route312, route523, route368, route580, route93, route568, route157, route148, route166, route282","Agyad Gm7, Minibus 66, Minibus 120, Agyad Gm4, Microbus, Minibus 126, Minibus 121, CTA 1053, Minibus 82, Minibus 184"
stop875,stop2503,468,"route415, route757, route320","Microbus, Minibus 49, Minibus 85"
stop876,stop1484,750,"route92, route83, route151, route138, route107, route167, route744, route102, route605, route94","Minibus 1, Minibus 18, Minibus 47, Minibus 115, CTA 1033, Microbus, Minibus 265, Minibus 159, Minibus 12, Minibus 14"
stop877,stop1748,450,"route226, route114, route139, route163, route766, route14, route95, route169, route665, route158, route156, route407","CTA 926-1126, CTA 855-1070, CTA 1151, CTA 32, CTA 59, CTA 67, CTA 24g, CTA 1029, CTA 1006, CTA 1111, CTA 80s, CTA 69ss"
stop877,stop1751,446,"route144, route137, route151, route93, route94, route166, route159, route162, route866","Minibus 212, Minibus 50, Minibus 66, Minibus 265, Minibus 380, Minibus 54, Minibus 159, Minibus 126, CTA 995"
stop877,stop186,369,"route88, route85, route783","CTA 1136, Minibus 167, CTA 1010"
stop877,stop2253,1079,"route92, route154, route155, route81, route147, route96, route83, route150, route138, route101, route107, route167, route149, route157, route148, route82","Minibus 87, Minibus 115, CTA 1033, CTA 912-1048, Microbus, CTA 1118, Green G1, Minibus 12, CTA 1053, Minibus 19, CTA 700-1065, Minibus 14, Minibus 45, Minibus 117, Minibus 184"
stop878,stop1956,366,"route783, route146, route138, route665, route82, route407, route226, route155, route85, route99, route149, route167, route157, route114, route147, route151, route81, route152, route866, route153, route140, route139, route96, route83, route145, route107, route148","Minibus 167, Minibus 12, CTA 1111, Minibus 117, CTA 1097, Minibus 184, CTA 24t, Minibus 115, CTA 1151, CTA 24g, CTA 1118, Green G1, CTA 1019, Minibus 19, CTA 700-1065, Minibus 50, Minibus 87, Microbus, Minibus 14, CTA 926-1126, CTA 1136, Minibus 265, CTA 1053, CTA 1006"
stop878,stop1957,366,"route92, route93, route94, route166, route162","Minibus 66, CTA 1033, Minibus 159, Minibus 126, CTA 995"
stop878,stop2280,552,route766,CTA 67
stop878,stop2547,661,"route408, route144","Minibus 212, Minibus 13"
stop88,stop86,42,"route168, route144, route783, route782, route518, route100, route241, route665, route79, route166, route78, route226, route154, route155, route91, route163, route141, route568, route757, route26, route290, route157, route248, route282, route97, route585, route165, route31, route405, route158, route647, route156, route68, route866, route153, route359, route759, route113, route583, route80, route217","Minibus 226, Minibus 40, CTA 1023, Minibus 167, CTA 59, CTA 1012, Minibus 125, Minibus 184, CTA 1016, Minibus 66, CTA 1001, CTA 1027, CTA 1151, Minibus 302, CTA 1130, CTA 1118, CTA 1062, Minibus 49, Minibus 212, Minibus 50, Minibus 100, Microbus, CTA 1021, CTA 1064, Minibus 25, CTA 1138, Minibus 121, CTA 132, CTA 1078, Minibus 56, Minibus 120, Minibus 203, CTA 32, CTA 1006, CTA 323, CTA 69ss"
stop880,stop437,566,"route92, route84, route798, route817, route744, route102, route103, route605","Minibus 1, Minibus 18, Minibus 47, Minibus 72, CTA 1033, Minibus 142, Minibus 225, Minibus 321"
stop881,stop1800,902,"route92, route84, route798, route765, route817, route744, route102, route605, route103","Minibus 1, Minibus 18, Minibus 47, Minibus 6, Minibus 72, CTA 1033, Minibus 142, Minibus 225, Minibus 321"
stop882,stop530,3072,route542,Microbus
stop882,stop544,804,"route694, route785","Microbus, CTA 409-1089"
stop883,stop1906,6164,route819,Microbus
stop885,stop889,441,route408,Minibus 13
stop887,stop486,1097,"route418, route719, route409, route420",Microbus
stop888,stop1021,1288,route409,Microbus
stop888,stop207,531,route422,Microbus
stop889,stop1433,921,"route226, route408, route665","CTA 1006, CTA 1151, Minibus 13"
stop89,stop1400,316,"route144, route146, route155, route650, route230, route731, route360, route568, route232, route255, route627, route585, route88, route394, route158, route647, route68, route244, route528, route359, route113, route583, route90, route783, route241, route843, route166, route569, route571, route847, route218, route154, route251, route149, route805, route26, route757, route185, route171, route765, route221, route246, route259, route217, route782, route518, route100, route112, route665, route78, route415, route163, route290, route248, route97, route165, route242, route31, route312, route405, route523, route352, route81, route866, route250, route243, route247, route148, route168, route580, route414, route764, route79, route82, route226, route691, route280, route584, route141, route368, route605, route157, route282, route797, route348, route47, route227, route156, route153, route231, route759, route80","Minibus 44, Minibus 40, CTA 1023, Minibus 76, CTA 1083, CTA 35-1121, Agyad Gm1, CTA 1010, Green G1, Minibus 49, Minibus 50, CTA 132, CTA 940s, Minibus 120, CTA 32, CTA 1006, Minibus 82, Minibus 226, Minibus 167, Green G2, Minibus 127, Minibus 200, CTA 1097, Minibus 47, CTA 1162, CTA 356, CTA 1130, Minibus 11, CTA 1062, CTA 1018, Agyad Gm7, Minibus 219, CTA 1021, CTA 1081, CTA 1138, Minibus 121, Minibus 203, Agyad Gm2, CTA 400-1036, CTA 59, CTA 130, Minibus 125, CTA 1027, CTA 1056, Minibus 102, CTA 1078, CTA 1087, Minibus 146, CTA 69, Agyad Gm4, CTA 1148, CTA 828, Minibus 117, Minibus 184, CTA 1016, Minibus 66, CTA 1001, CTA 1151, Minibus 302, Minibus 329, CTA 1118, Minibus 85, Minibus 19, Minibus 212, Minibus 158, Minibus 100, Microbus, CTA 1064, Minibus 25, CTA 507, Minibus 606, Minibus 500, CTA 330, Minibus 6, Minibus 56, CTA 1053, CTA 370, CTA 323, CTA 69ss"
stop890,stop19,45,"route590, route299, route4, route1","CTA 1043s, CTA 1043, Box"
stop891,stop1355,244,"route4, route1",Box
stop891,stop1356,244,"route299, route590","CTA 1043s, CTA 1043"
stop892,stop10,1065,route221,CTA 1056
stop892,stop1413,882,route46,CTA 317
stop892,stop2085,1886,route533,CTA 1057
stop893,stop2190,1036,"route46, route533, route405, route221","CTA 1056, CTA 317, CTA 1057, CTA 1016"
stop894,stop385,4986,route17,Microbus
stop894,stop579,2529,route26,Microbus
stop895,stop795,308,"route755, route285, route756","Microbus, CTA 321"
stop896,stop353,558,"route755, route285, route58, route756","Microbus, CTA 321"
stop897,stop1619,747,"route840, route841, route685",Microbus
stop898,stop526,1595,"route840, route685",Microbus
stop899,stop2325,455,"route711, route743, route60, route706, route855, route704, route822, route776, route130, route129, route132, route835, route54, route775, route684","Microbus, Minibus, Minibus 400, CTA 1017"
stop90,stop87,288,"route168, route144, route783, route782, route518, route100, route146, route201, route843, route112, route665, route414, route181, route79, route569, route82, route78, route226, route155, route154, route163, route141, route149, route170, route26, route290, route248, route627, route97, route88, route165, route200, route190, route147, route405, route158, route227, route647, route156, route246, route81, route866, route87, route153, route199, route359, route759, route113, route74, route80, route193, route217, route90","CTA 701-1037, Minibus 226, Minibus 40, CTA 1023, Minibus 167, CTA 59, Agyad Gm1, Minibus 125, Minibus 117, CTA 1097, CTA 1016, CTA 1010, CTA 1162, CTA 1001, CTA 1151, Minibus 302, Minibus 329, CTA 1130, CTA 1118, Green G1, Minibus 57, Minibus 19, CTA 700-1065, CTA 1062, CTA 1018, Minibus 212, Minibus 50, Microbus, CTA 1021, CTA 1064, Minibus 25, Minibus 102, CTA 132, Minibus 147, CTA 1078, Minibus 56, CTA 1088, Minibus 203, CTA 32, CTA 1006, CTA 69, CTA 69ss"
stop900,stop314,943,"route743, route60, route51, route706, route855, route704, route822, route776, route130, route854, route129, route132, route573, route220, route775, route684","Microbus, Minibus 400, CTA 1017"
stop901,stop2325,499,route364,Microbus
stop901,stop911,954,route411,Minibus
stop902,stop2678,241,"route863, route179, route515","Microbus, CTA 250, CTA 86"
stop903,stop638,207,"route207, route179, route515, route206","CTA 175-1125, CTA 1101, CTA 250, CTA 86"
stop904,stop900,462,"route743, route60, route51, route706, route855, route704, route822, route776, route130, route854, route129, route132, route573, route220, route775, route684","Microbus, Minibus 400, CTA 1017"
stop904,stop901,508,route364,Microbus
stop905,stop899,268,"route711, route743, route60, route706, route855, route704, route822, route776, route130, route129, route132, route835, route54, route775, route684","Microbus, Minibus, Minibus 400, CTA 1017"
stop905,stop901,244,route411,Minibus
stop906,stop909,724,"route415, route412, route410, route414, route417, route409, route748, route416, route353, route413","Minibus 85, CTA 1109, Microbus, CTA 609, Minibus 102, Minibus, Minibus 14"
stop907,stop368,470,"route415, route412, route419, route414, route222, route417, route748, route416, route418, route353, route413","Minibus 85, CTA 1109, Microbus, CTA 609, Minibus 102, Minibus, Minibus 14, Minibus 201"
stop908,stop1591,3441,route409,Microbus
stop908,stop907,738,"route415, route412, route419, route414, route222, route417, route748, route416, route418, route413","Minibus 85, CTA 1109, Microbus, CTA 609, Minibus 102, Minibus, Minibus 201"
stop909,stop910,918,route748,CTA 1109
stop91,stop1394,1091,"route382, route495, route320, route387, route37","Microbus, CTA 1004"
stop91,stop87,425,"route241, route580, route166, route847, route154, route415, route368, route568, route757, route157, route282, route585, route171, route31, route312, route523, route68, route184, route583, route148","Agyad Gm7, Minibus 66, CTA 1027, Minibus 120, Agyad Gm4, Minibus 100, Microbus, CTA 1138, Minibus 121, Minibus 85, CTA 1053, CTA 323, Minibus 49, Minibus 82, Minibus 184"
stop910,stop1673,556,route748,CTA 1109
stop911,stop908,925,"route411, route748","Minibus, CTA 1109"
stop912,stop1239,1035,route423,Microbus
stop912,stop1591,1513,"route420, route424, route223, route422",Microbus
stop912,stop1643,828,route733,Microbus
stop912,stop1647,921,"route207, route179, route515, route206","CTA 175-1125, CTA 1101, CTA 250, CTA 86"
stop912,stop1976,2009,route553,Microbus
stop913,stop313,465,"route207, route863, route423, route733, route179, route734, route206, route515, route420, route180","CTA 86, Microbus, CTA 1101, CTA 175-1125, CTA 86-1135, CTA 250"
stop915,stop774,318,"route604, route750, route622, route302, route721, route401, route720, route384, route630","CTA 1034, Tomnaya, Microbus, CTA 1107, CTA 730, Minibus 307, CTA 1024"
stop916,stop1708,207,"route751, route604, route750, route302, route721, route623, route720, route401, route630","CTA 1034, Tomnaya, CTA 1107, CTA 730, Minibus 307, CTA 1024"
stop917,stop1297,847,route577,CTA 91
stop917,stop1887,455,"route219, route257, route236, route485, route211, route222, route395, route277, route836, route252, route223, route253","CTA 1128, CTA 953, Minibus 3, Minibus 88, Microbus, CTA 114-1060, CTA 2002, CTA 211, CTA 82"
stop918,stop259,343,"route219, route257, route236, route549, route240, route222, route395, route239, route277, route220, route836, route252, route223, route253","CTA 953, Minibus 215, Minibus 3, Minibus 88, Microbus, CTA 114-1060, CTA 2002, CTA 211, CTA 24s, CTA 82"
stop919,stop572,524,"route121, route131, route124",Microbus
stop92,stop1180,716,"route241, route580, route166, route415, route568, route757, route157, route282, route585, route171, route165, route31, route312, route37, route68, route292, route32, route495, route583, route573, route243, route148, route33","Agyad Gm7, Minibus 66, CTA 1027, Minibus 120, Agyad Gm4, Minibus 100, Microbus, CTA 1021, CTA 1138, CTA 1148, CTA 1004, Minibus 121, Minibus 85, CTA 1053, CTA 323, Minibus 49, Minibus 82, Minibus 184"
stop920,stop1040,533,"route130, route133, route132, route124, route131",Microbus
stop921,stop1305,367,"route130, route133, route132, route124, route122, route131",Microbus
stop922,stop1041,404,"route121, route131, route124",Microbus
stop923,stop2733,572,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop924,stop678,950,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop925,stop1997,3849,route244,CTA 330
stop926,stop1857,1516,"route349, route317",Microbus
stop926,stop1908,1295,route349,Microbus
stop926,stop2183,1396,route317,Microbus
stop927,stop287,1017,"route858, route392, route151, route310, route503, route262, route499, route305, route500, route516","Minibus 7, CTA 44s-1042, CTA 1076, CTA 41, Minibus 41, CTA 305-1104, Minibus 151, CTA 1063, Minibus 265, Minibus 30"
stop928,stop141,66,"route555, route430, route104, route95, route433, route487, route85, route604, route93, route344, route114, route431, route136, route211, route425, route606, route427, route429, route86, route145","CTA 31s, Minibus 48, CTA 1136, Minibus 310, CTA 931, CTA 831, Minibus 304, Microbus, Minibus 305, Minibus 62, Minibus 60, Minibus 126, Minibus 28, Minibus 307, CTA 1029, CTA 1111"
stop928,stop749,393,route426,Microbus
stop929,stop1054,937,"route431, route426, route425, route209, route433, route427, route354","CTA 31s, Minibus 48, CTA 931, CTA 831, Minibus 424, Microbus"
stop929,stop1839,573,"route429, route430",Microbus
stop929,stop2440,1326,"route114, route85, route555, route604, route86, route145, route104, route606, route95, route93, route344","CTA 1136, Minibus 304, Microbus, Minibus 305, Minibus 62, Minibus 60, Minibus 126, Minibus 28, Minibus 307, CTA 1029, CTA 1111"
stop929,stop635,1056,route487,Minibus 310
