route_id,route_short_name,direction_id,stops
route139,CTA 24g,0,"stop64, stop69, stop2548, stop1957, stop877, stop1748, stop186, stop284, stop1058, stop40, stop2289, stop762, stop981, stop2462, stop1911, stop1669, stop161, stop1805, stop2216"
route139,CTA 24g,1,"stop364, stop326, stop1653, stop2220, stop1670, stop161, stop1910, stop2463, stop982, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop878, stop1956, stop2547, stop2724, stop64, stop269"
route14,CTA 80s,0,"stop364, stop326, stop1653, stop2220, stop1670, stop161, stop1288, stop1910, stop2463, stop982, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop520, stop1980, stop727, stop1203, stop601, stop2649"
route14,CTA 80s,1,"stop4, stop2648, stop602, stop1725, stop728, stop1981, stop2199, stop1296, stop2281, stop877, stop1748, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2260, stop2705, stop2591, stop278, stop764, stop981, stop2462, stop1911, stop1669, stop161, stop1805, stop2216, stop324"
route140,CTA 24t,0,"stop324, stop364, stop326, stop1653, stop2220, stop1910, stop2463, stop982, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop878, stop1956, stop2547, stop2724, stop269, stop64"
route140,CTA 24t,1,"stop64, stop69, stop2548, stop1957, stop2280, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop764, stop981, stop2462, stop325, stop363, stop430, stop1884, stop324"
route141,Microbus,0,"stop69, stop2548, stop1957, stop2280, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479"
route141,Microbus,1,"stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop764, stop2290, stop346, stop569, stop1059, stop1016, stop64"
route142,Microbus,0,"stop2724, stop2212, stop785, stop782, stop385, stop1325, stop824"
route142,Microbus,1,"stop823, stop1324, stop383, stop783, stop784, stop2213"
route143,Microbus,0,"stop2724, stop186, stop284, stop1058, stop280, stop2052, stop1191, stop1657, stop1766"
route143,Microbus,1,"stop1743, stop1516, stop1765, stop1658, stop2592, stop1749, stop186, stop284, stop1016, stop2724"
route144,Minibus 212,0,"stop64, stop69, stop2548, stop1957, stop877, stop1751, stop1551, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop207, stop1663, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1502, stop1506, stop1947, stop1048, stop254, stop1856, stop261, stop1695"
route144,Minibus 212,1,"stop1696, stop262, stop1855, stop253, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop106, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop1552, stop1748, stop878, stop2547, stop2724, stop64"
route145,Microbus,0,"stop2725, stop186, stop284, stop1058, stop280, stop2052, stop1191, stop1657, stop1766, stop1520, stop2439, stop1839, stop928, stop141, stop713, stop952, stop100, stop1386"
route145,Microbus,1,"stop1387, stop101, stop953, stop138, stop929, stop2440, stop1522, stop1765, stop1658, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2547"
route146,CTA 1097,0,"stop242, stop1490, stop1809, stop2118, stop2062, stop1739, stop294, stop256, stop177, stop2210, stop257, stop376, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop878, stop1956, stop2547, stop2724, stop269, stop64"
route146,CTA 1097,1,"stop64, stop69, stop2548, stop1957, stop2280, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104, stop377, stop258, stop2211, stop178, stop255, stop295, stop2516, stop2160, stop1064, stop1491, stop243, stop1777"
route147,CTA 700-1065,0,"stop2524, stop167, stop185, stop1321, stop1159, stop2434, stop2007, stop2070, stop1304, stop1302, stop950, stop1406, stop1443, stop1176, stop2169, stop2551, stop2119, stop114, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1260, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop1552, stop1749, stop284, stop1016, stop186, stop878, stop1956, stop2547, stop2724, stop64, stop269"
route147,CTA 700-1065,1,"stop64, stop69, stop2548, stop1957, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop2001, stop2508, stop1991, stop2170, stop1175, stop1442, stop1407, stop951, stop1301, stop1303, stop2069, stop2006, stop1150, stop2433, stop1158, stop1320, stop184, stop166, stop2523"
route148,CTA 1053,0,"stop69, stop2548, stop1957, stop877, stop2253, stop632, stop875, stop1221, stop1032, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop482, stop200, stop188, stop1762, stop2300, stop2293, stop967, stop2350, stop712, stop709, stop2391, stop704, stop458, stop556, stop1899, stop2120, stop1384, stop1745"
route148,CTA 1053,1,"stop1263, stop1385, stop2121, stop1898, stop558, stop557, stop457, stop705, stop2392, stop710, stop711, stop2349, stop2585, stop2527, stop1943, stop189, stop201, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop92, stop1180, stop61, stop1030, stop1222, stop2503, stop874, stop631, stop2705, stop2260, stop2252, stop878, stop1956, stop2547, stop2724"
route149,Green G1,0,"stop219, stop1515, stop1513, stop692, stop1257, stop1538, stop1409, stop985, stop864, stop1848, stop592, stop1410, stop1468, stop1681, stop262, stop1855, stop253, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop2367, stop1337, stop105, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2547, stop2724, stop269, stop64"
route149,Green G1,1,"stop69, stop2548, stop1957, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1502, stop1506, stop1947, stop1048, stop254, stop1856, stop261, stop1680, stop1467, stop1411, stop593, stop1849, stop1403, stop863, stop984, stop1408, stop693, stop2313, stop2355, stop1727, stop1514, stop1832, stop1926, stop1326"
route15,Microbus,0,"stop1243, stop1888, stop2604, stop1316, stop2037, stop232, stop1151, stop1167, stop1099, stop1144, stop1312, stop1183, stop4"
route15,Microbus,1,"stop5, stop1871, stop1184, stop1182, stop1313, stop1166, stop1152, stop233, stop2038, stop1315, stop2605, stop1889, stop1244, stop1441, stop963"
route150,CTA 912-1048,0,"stop64, stop69, stop2548, stop1957, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop2398, stop747, stop1817, stop577, stop1801, stop339, stop2068, stop1431, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop1489, stop1333, stop2156, stop659, stop965, stop2393, stop2008"
route151,Minibus 265,0,"stop2089, stop1784, stop786, stop964, stop798, stop1907, stop2182, stop191, stop1618, stop2459, stop608, stop341, stop1566, stop412, stop927, stop287, stop2427, stop1474, stop2358, stop612, stop1563, stop1752, stop1485, stop874, stop2503, stop631, stop2252, stop878, stop1956, stop2547, stop2724, stop269, stop64"
route151,Minibus 265,1,"stop69, stop2548, stop1957, stop877, stop1751, stop1551, stop2253, stop632, stop876, stop1484, stop2566, stop436, stop2356, stop1475, stop2606, stop1614, stop2114, stop411, stop1616, stop2458, stop1617, stop190, stop2183, stop1908, stop675, stop1370, stop798, stop964, stop2195, stop787, stop1785, stop2089"
route152,Microbus,1,"stop1519, stop1523, stop1521, stop1743, stop1516, stop1765, stop1658, stop539, stop1749, stop284, stop1016, stop186, stop878, stop1956, stop2547"
route153,Microbus,0,"stop2725, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop69, stop2548, stop1957, stop2280, stop186, stop284, stop1058, stop280, stop2052, stop1191, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282"
route153,Microbus,1,"stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop345, stop2290, stop1059, stop1016, stop187, stop878, stop1956, stop2547"
route154,Microbus,0,"stop2548, stop1957, stop877, stop2253, stop632, stop875, stop1221, stop1032, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295"
route154,Microbus,1,"stop1750, stop538, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187"
route155,CTA 1118,0,"stop69, stop2548, stop1957, stop877, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1197, stop1396, stop180, stop1382, stop1487, stop1500, stop1506, stop2175, stop1493, stop726, stop1542, stop2596, stop1238, stop1136, stop826, stop272, stop571, stop2614, stop1532, stop2233, stop1536, stop781, stop693, stop2313, stop2355, stop2149, stop770"
route155,CTA 1118,1,"stop2549, stop1728, stop1513, stop692, stop1257, stop1540, stop1539, stop2234, stop2615, stop570, stop271, stop827, stop1137, stop980, stop1237, stop2595, stop1541, stop725, stop2265, stop1492, stop2174, stop1486, stop1383, stop181, stop1397, stop1196, stop1195, stop522, stop1684, stop1702, stop1337, stop2550, stop105, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2547, stop2724, stop64"
route156,CTA 32,0,"stop105, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733"
route156,CTA 32,1,"stop73, stop832, stop1732, stop2199, stop1296, stop2281, stop877, stop1748, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop104"
route157,Minibus 184,0,"stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop92, stop1180, stop61, stop1030, stop1222, stop2503, stop874, stop631, stop2252, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop601, stop2649, stop2274"
route157,Minibus 184,1,"stop832, stop1732, stop2199, stop1296, stop2281, stop877, stop2253, stop632, stop875, stop1221, stop1032, stop1181, stop91, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop2282, stop207, stop1661, stop1452, stop104"
route158,CTA 59,0,"stop73, stop832, stop565, stop1732, stop2199, stop1296, stop2281, stop877, stop1748, stop186, stop284, stop1058, stop40, stop2289, stop762, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop482, stop200"
route158,CTA 59,1,"stop198, stop189, stop211, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566"
route159,Minibus 380,1,"stop832, stop565, stop1732, stop2199, stop1296, stop2281, stop877, stop1751, stop1551, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop2398, stop747, stop1817, stop577, stop1801, stop339, stop2068, stop514, stop510, stop2594, stop2315, stop1500, stop1489, stop1333, stop2156, stop659, stop660, stop1600, stop1011, stop657"
route16,Microbus,0,"stop1151, stop1167, stop1099, stop1144, stop1312, stop1183, stop4"
route16,Microbus,1,"stop5, stop1871, stop1184, stop1182, stop1313, stop1166, stop1152"
route160,Microbus,0,"stop940, stop405, stop417, stop2387, stop401, stop2633, stop358, stop1330, stop1872, stop264, stop1866, stop2200, stop1733, stop566"
route160,Microbus,1,"stop832, stop545, stop1867, stop957, stop1329, stop357, stop2632, stop400, stop2388, stop418, stop407"
route161,CTA 65,0,"stop1215, stop507, stop513, stop1431, stop1432, stop1027, stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop298, stop1724, stop854, stop372, stop234, stop2553, stop1670, stop161, stop1288, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop2185, stop1134, stop1101, stop853, stop1659, stop79, stop1295, stop2200, stop1733, stop566, stop2274, stop833"
route161,CTA 65,1,"stop73, stop832, stop1732, stop2199, stop1296, stop80, stop852, stop1102, stop1133, stop2186, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1669, stop2552, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop113, stop206, stop859, stop2235, stop756, stop604, stop130, stop1027, stop1432, stop2063, stop1430, stop2067, stop340, stop1216"
route162,CTA 995,0,"stop832, stop565, stop1732, stop2199, stop1296, stop2281, stop877, stop1751, stop1551, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1669, stop2552, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130, stop1140, stop1880, stop2303, stop577, stop1801, stop339, stop2068, stop514, stop512, stop467, stop1939, stop2347, stop2719"
route162,CTA 995,1,"stop2718, stop2348, stop1937, stop1940, stop466, stop511, stop513, stop1431, stop1432, stop1027, stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop2553, stop1670, stop161, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop1552, stop1748, stop878, stop1957, stop2280, stop1295, stop2200, stop1733, stop566, stop74"
route163,CTA 69ss,0,"stop73, stop832, stop565, stop1732, stop2199, stop1296, stop2281, stop877, stop1748, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop2282, stop1224, stop1024"
route163,CTA 69ss,1,"stop1354, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop2274, stop833"
route164,Microbus,0,"stop334, stop2231, stop1822, stop1295, stop2200, stop1733, stop566"
route164,Microbus,1,"stop832, stop1732, stop2199, stop1296, stop2232, stop333, stop1049"
route165,CTA 1021,0,"stop73, stop832, stop1732, stop2199, stop1296, stop2281, stop186, stop284, stop1058, stop280, stop2052, stop282, stop2706, stop2591, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop207, stop1661, stop1452, stop104, stop377, stop258, stop2211, stop178, stop255, stop295, stop1741, stop1736, stop1649, stop1646, stop1553, stop1240, stop1687, stop1645"
